Time Instants,Lane 1,Lane 2,Lane 3,Lane 4
08:05,83,59,91,60
08:10,78,56,89,58
08:15,77,54,84,55
08:20,77,51,80,54
08:25,77,48,75,52
08:30,75,46,72,49
08:35,74,44,70,45
08:40,73,41,64,41
08:45,69,38,60,37
08:50,68,37,56,33
08:55,65,34,53,30
09:00,61,32,50,27
09:05,58,32,48,26
09:10,55,32,46,26
09:15,52,31,41,27
09:20,49,32,40,27
09:25,47,32,40,27
09:30,45,30,38,29
09:35,44,30,36,28
09:40,42,30,35,28
09:45,40,29,34,27
09:50,37,27,32,26
09:55,34,26,30,26
10:00,34,25,29,27
10:05,33,25,28,27
10:10,32,24,29,26
10:15,31,24,28,28
10:20,31,23,29,29
10:25,31,23,28,31
10:30,32,24,29,32
10:35,31,24,29,33
10:40,32,24,30,33
10:45,31,24,30,34
10:50,32,24,31,37
10:55,32,24,32,37
11:00,32,24,33,39
11:05,32,23,33,40
11:10,33,21,34,41
11:15,33,21,34,42
11:20,33,20,35,43
11:25,34,19,37,46
11:30,35,18,37,47
11:35,36,18,37,53
11:40,38,18,39,54
11:45,39,20,41,56
11:50,43,21,43,61
11:55,46,22,47,65
12:00,49,24,51,70
12:05,52,27,53,74
12:10,54,31,57,76
12:15,58,35,60,79
12:20,60,37,64,82
12:25,64,40,66,85
12:30,63,43,68,86
12:35,64,47,69,87
12:40,67,48,71,90
12:45,69,49,74,93
12:50,70,51,77,98
12:55,71,54,79,99
13:00,73,58,79,103
13:05,73,61,81,105
13:10,73,64,83,108
13:15,75,65,85,110
13:20,73,69,85,109
13:25,71,72,83,107
13:30,69,75,81,104
13:35,69,76,80,102
13:40,65,78,80,97
13:45,61,80,79,93
13:50,59,81,77,87
13:55,56,82,75,85
14:00,53,85,72,79
14:05,50,85,70,76
14:10,50,85,67,73
14:15,46,83,61,68
14:20,44,81,61,65
14:25,42,76,56,62
14:30,39,74,52,58
14:35,37,73,48,53
14:40,34,67,44,49
14:45,32,66,43,45
14:50,29,62,41,41
14:55,25,59,41,39
15:00,24,55,36,36
15:05,22,54,34,34
15:10,21,49,32,32
15:15,20,45,30,28
15:20,20,43,28,27
15:25,19,39,26,24
15:30,17,37,25,21
15:35,18,35,23,19
15:40,17,33,22,18
15:45,16,31,20,16
15:50,15,30,19,15
15:55,15,27,19,16
16:00,14,25,18,15
16:05,12,22,15,14
16:10,10,18,12,12
16:15,8,14,9,10
16:20,9,7,9,7
16:25,10,10,12,9
16:30,12,12,15,12
16:35,14,15,19,14
16:40,15,17,22,16
16:45,16,18,22,15
16:50,17,18,24,16
16:55,17,19,27,17
17:00,18,20,30,17
17:05,19,20,31,17
17:10,20,22,33,18
17:15,23,22,34,18
17:20,25,23,36,19
17:25,27,26,38,21
17:30,29,28,40,23
17:35,32,30,41,25
17:40,34,31,43,26
17:45,34,33,48,28
17:50,37,34,52,31
17:55,38,39,58,33
18:00,41,42,63,34
18:05,45,44,67,37
18:10,46,46,70,41
18:15,47,48,74,43
18:20,50,52,78,47
18:25,55,56,78,48
18:30,58,59,80,50
18:35,61,60,80,53
18:40,64,61,81,58
18:45,67,66,81,57
18:50,69,67,82,58
18:55,74,70,83,62
19:00,76,72,83,65
07:00,77,74,83,68
07:05,79,75,83,69
07:10,81,75,86,71
07:15,81,75,84,74
07:20,79,74,86,79
07:25,81,75,87,80
07:30,79,74,87,78
07:35,78,71,88,78
07:40,78,68,87,80
07:45,78,65,86,80
07:50,74,63,79,76
07:55,73,59,77,72
08:00,71,57,72,69
08:05,68,55,69,68
08:10,67,52,63,67
08:15,64,50,58,65
08:20,60,47,55,60
08:25,55,46,51,58
08:30,53,43,49,57
08:35,48,42,46,56
08:40,46,38,44,55
08:45,43,36,40,53
08:50,40,33,40,51
08:55,38,31,38,47
09:00,37,31,36,47
09:05,36,29,36,47
09:10,34,29,36,45
09:15,32,27,35,44
09:20,31,27,34,43
09:25,32,28,33,42
09:30,31,28,33,41
09:35,30,28,33,39
09:40,28,26,32,37
09:45,27,26,31,36
09:50,27,24,28,34
09:55,27,24,28,33
10:00,26,24,28,31
10:05,25,23,27,29
10:10,23,24,27,28
10:15,23,23,27,28
10:20,25,22,27,28
10:25,25,24,27,29
10:30,24,25,27,29
10:35,24,26,28,28
10:40,24,27,28,28
10:45,25,27,29,29
10:50,27,29,29,29
10:55,27,31,31,31
11:00,26,32,31,30
11:05,25,32,31,29
11:10,25,32,33,30
11:15,24,34,32,30
11:20,25,33,32,32
11:25,25,34,33,32
11:30,25,34,34,32
11:35,26,35,33,35
11:40,29,39,36,39
11:45,31,41,40,41
11:50,34,43,40,46
11:55,36,45,43,49
12:00,37,50,46,51
12:05,39,54,49,57
12:10,40,56,53,60
12:15,42,59,56,61
12:20,43,60,57,64
12:25,45,64,59,69
12:30,47,66,63,72
12:35,49,68,65,78
12:40,53,69,67,84
12:45,55,69,69,86
12:50,59,72,70,91
12:55,62,71,72,94
13:00,62,75,73,99
13:05,64,74,74,102
13:10,64,72,74,105
13:15,70,72,77,107
13:20,70,72,77,107
13:25,72,72,77,112
13:30,69,72,76,113
13:35,68,74,75,115
13:40,69,71,74,114
13:45,69,70,74,113
13:50,71,71,74,110
13:55,65,68,71,106
14:00,63,66,70,105
14:05,61,65,69,98
14:10,60,61,66,91
14:15,59,57,66,87
14:20,56,55,64,84
14:25,54,52,61,78
14:30,52,48,58,75
14:35,49,46,56,69
14:40,46,44,55,65
14:45,45,40,51,61
14:50,44,38,51,57
14:55,42,35,47,54
15:00,39,32,44,48
15:05,38,31,42,44
15:10,34,29,39,40
15:15,33,29,38,38
15:20,31,27,35,34
15:25,28,24,32,31
15:30,26,23,29,31
15:35,24,22,27,28
15:40,23,21,26,26
15:45,21,19,24,24
15:50,21,18,24,22
15:55,19,17,21,22
16:00,16,15,18,18
16:05,14,12,16,15
16:10,11,11,13,12
16:15,8,7,7,9
16:20,9,8,8,11
16:25,12,11,10,14
16:30,13,13,12,15
16:35,17,15,14,18
16:40,17,16,15,20
16:45,19,17,16,21
16:50,21,19,17,21
16:55,23,21,19,22
17:00,25,22,20,24
17:05,26,22,21,26
17:10,29,24,22,29
17:15,30,27,25,32
17:20,33,30,27,34
17:25,34,31,28,36
17:30,37,32,30,39
17:35,39,36,33,42
17:40,42,38,36,43
17:45,46,41,40,45
17:50,50,43,43,46
17:55,53,44,45,47
18:00,55,47,49,48
18:05,58,48,52,50
18:10,60,50,53,51
18:15,63,49,57,52
18:20,63,51,59,56
18:25,63,53,63,58
18:30,65,57,67,60
18:35,65,57,72,61
18:40,67,57,73,64
18:45,66,60,77,66
18:50,67,62,83,69
18:55,71,63,85,71
19:00,75,64,88,70
07:00,76,64,91,70
07:05,76,63,91,71
07:10,75,64,92,72
07:15,78,65,93,72
07:20,78,64,93,71
07:25,77,64,92,71
07:30,71,63,94,70
07:35,68,61,91,69
07:40,66,60,88,68
07:45,64,60,88,68
07:50,61,59,88,66
07:55,55,58,86,63
08:00,54,55,83,62
08:05,52,53,78,59
08:10,49,51,74,56
08:15,47,50,71,53
08:20,43,48,69,52
08:25,41,46,64,49
08:30,39,43,59,48
08:35,38,40,55,46
08:40,36,40,53,43
08:45,34,39,50,41
08:50,33,35,46,39
08:55,33,35,45,38
09:00,34,34,42,37
09:05,33,32,42,36
09:10,34,33,40,34
09:15,33,32,38,33
09:20,32,30,36,32
09:25,31,29,36,32
09:30,31,30,35,32
09:35,29,28,33,30
09:40,28,27,32,28
09:45,27,27,31,27
09:50,27,25,31,27
09:55,27,25,30,27
10:00,27,24,30,28
10:05,27,25,30,29
10:10,27,24,31,29
10:15,26,24,31,30
10:20,27,25,32,30
10:25,27,23,31,31
10:30,28,24,31,31
10:35,28,24,31,33
10:40,29,25,31,33
10:45,31,25,31,34
10:50,32,26,32,35
10:55,33,26,31,36
11:00,34,24,32,38
11:05,34,25,32,38
11:10,35,24,34,41
11:15,38,24,34,40
11:20,38,23,35,39
11:25,41,23,37,41
11:30,42,24,38,45
11:35,43,24,41,46
11:40,44,27,43,50
11:45,47,28,45,53
11:50,49,30,46,56
11:55,50,32,49,61
12:00,53,34,52,66
12:05,52,36,55,69
12:10,54,40,57,73
12:15,57,44,58,77
12:20,60,47,61,78
12:25,61,52,64,83
12:30,64,53,70,84
12:35,65,56,72,86
12:40,67,59,74,88
12:45,70,65,77,92
12:50,70,67,80,90
12:55,70,70,82,92
13:00,71,73,83,95
13:05,73,75,82,96
13:10,71,78,79,97
13:15,68,81,80,99
13:20,66,82,81,99
13:25,62,82,83,100
13:30,60,79,82,102
13:35,59,79,83,102
13:40,57,78,82,101
13:45,54,79,80,98
13:50,53,80,79,96
13:55,52,79,75,94
14:00,51,77,71,91
14:05,49,75,65,87
14:10,47,75,61,84
14:15,45,74,55,78
14:20,43,72,53,74
14:25,40,66,51,69
14:30,36,62,48,64
14:35,34,57,47,60
14:40,31,54,45,57
14:45,29,51,42,49
14:50,28,47,39,43
14:55,25,43,37,40
15:00,23,39,33,37
15:05,23,36,31,35
15:10,22,35,30,32
15:15,21,34,27,29
15:20,20,32,25,26
15:25,18,31,23,26
15:30,18,29,22,26
15:35,18,27,21,26
15:40,17,26,21,23
15:45,16,26,20,21
15:50,16,24,18,21
15:55,13,19,15,18
16:00,12,16,12,15
16:05,10,14,11,12
16:10,8,9,10,8
16:15,10,11,14,11
16:20,12,14,17,14
16:25,14,17,20,17
16:30,15,19,23,20
16:35,15,21,24,20
16:40,16,22,25,21
16:45,17,24,28,22
16:50,18,26,29,25
16:55,18,28,30,26
17:00,18,30,32,30
17:05,21,32,36,31
17:10,23,35,41,33
17:15,25,37,45,36
17:20,26,39,48,39
17:25,27,40,51,41
17:30,29,41,54,45
17:35,32,44,57,47
17:40,32,47,62,49
17:45,33,49,64,52
17:50,35,51,67,54
17:55,38,52,70,56
18:00,39,55,72,58
18:05,41,55,74,61
18:10,42,59,78,61
18:15,45,59,81,63
18:20,49,59,82,66
18:25,53,61,85,70
18:30,55,62,87,72
18:35,58,63,86,74
18:40,62,66,88,76
18:45,64,68,90,75
18:50,71,68,90,76
18:55,72,69,91,76
19:00,75,70,92,77
07:00,74,69,91,76
07:05,76,68,88,75
07:10,77,68,88,74
07:15,75,65,88,71
07:20,75,62,86,71
07:25,73,61,84,71
07:30,72,60,81,68
07:35,73,56,76,64
07:40,72,53,74,63
07:45,71,51,71,62
07:50,69,48,69,58
07:55,68,46,65,57
08:00,69,45,61,54
08:05,65,41,57,50
08:10,64,38,53,48
08:15,61,37,50,45
08:20,59,35,45,42
08:25,57,33,41,39
08:30,56,31,37,37
08:35,53,30,34,34
08:40,49,27,30,32
08:45,48,25,28,30
08:50,47,24,28,29
08:55,45,24,28,28
09:00,44,24,27,27
09:05,42,24,28,26
09:10,42,23,28,26
09:15,41,23,27,27
09:20,39,24,28,29
09:25,39,26,28,29
09:30,38,26,27,28
09:35,35,26,27,28
09:40,34,25,27,28
09:45,34,25,26,28
09:50,34,26,26,28
09:55,33,25,26,28
10:00,35,25,26,27
10:05,34,25,26,28
10:10,32,25,26,29
10:15,33,25,27,29
10:20,34,25,27,30
10:25,33,26,28,31
10:30,30,27,29,33
10:35,30,27,31,35
10:40,30,29,31,38
10:45,31,30,34,39
10:50,31,30,36,40
10:55,31,29,37,39
11:00,30,30,38,41
11:05,30,30,40,42
11:10,31,31,42,43
11:15,32,32,43,46
11:20,34,32,46,46
11:25,35,32,46,47
11:30,38,35,47,51
11:35,40,37,50,55
11:40,42,38,54,57
11:45,45,40,57,62
11:50,47,41,59,65
11:55,47,44,63,67
12:00,48,48,66,69
12:05,50,51,72,70
12:10,52,54,74,73
12:15,54,57,77,75
12:20,55,61,80,80
12:25,56,63,84,81
12:30,61,66,87,85
12:35,65,68,88,86
12:40,65,69,89,92
12:45,65,69,91,95
12:50,64,71,95,96
12:55,66,72,96,99
13:00,66,73,93,99
13:05,68,76,92,98
13:10,67,76,89,96
13:15,65,74,86,95
13:20,64,75,86,93
13:25,63,75,80,91
13:30,62,73,76,91
13:35,60,72,74,91
13:40,59,73,71,88
13:45,56,72,67,86
13:50,53,71,64,85
13:55,51,71,60,83
14:00,52,68,56,78
14:05,51,65,53,77
14:10,51,61,49,71
14:15,46,57,43,64
14:20,43,55,40,62
14:25,41,50,35,59
14:30,38,45,32,54
14:35,35,43,30,49
14:40,31,40,26,47
14:45,29,39,23,45
14:50,26,36,20,42
14:55,26,34,18,41
15:00,26,30,16,38
15:05,24,29,16,35
15:10,24,28,14,32
15:15,23,27,14,31
15:20,23,25,13,29
15:25,21,24,13,26
15:30,20,23,13,25
15:35,19,21,14,23
15:40,18,20,14,21
15:45,17,19,13,21
15:50,14,16,12,19
15:55,12,13,10,16
16:00,9,11,9,13
16:05,8,11,8,7
16:10,10,12,10,9
16:15,13,14,12,12
16:20,15,16,15,14
16:25,17,19,18,16
16:30,19,20,18,17
16:35,20,21,20,19
16:40,21,21,20,20
16:45,22,23,21,21
16:50,24,24,23,22
16:55,26,27,23,23
17:00,28,30,24,25
17:05,30,31,27,26
17:10,32,33,29,30
17:15,33,36,31,32
17:20,36,38,35,34
17:25,38,40,37,35
17:30,40,43,39,38
17:35,41,45,43,41
17:40,45,48,47,43
17:45,45,52,50,47
17:50,45,55,54,49
17:55,48,56,57,53
18:00,51,58,60,57
18:05,57,61,66,60
18:10,62,63,69,66
18:15,67,63,72,67
18:20,67,63,74,70
18:25,71,65,78,71
18:30,75,64,79,72
18:35,78,66,81,73
18:40,80,68,82,73
18:45,80,68,83,73
18:50,83,69,87,72
18:55,83,68,89,73
19:00,85,68,90,74
07:00,84,68,90,75
07:05,88,66,91,73
07:10,87,65,92,72
07:15,84,62,92,72
07:20,81,59,90,71
07:25,75,56,89,70
07:30,71,56,87,69
07:35,69,54,86,65
07:40,66,51,84,62
07:45,62,50,82,63
07:50,57,49,79,60
07:55,55,47,76,57
08:00,54,45,76,57
08:05,51,43,70,53
08:10,47,41,68,52
08:15,45,40,65,50
08:20,42,37,61,47
08:25,38,34,57,44
08:30,36,30,53,42
08:35,34,29,49,40
08:40,31,27,42,37
08:45,31,26,41,36
08:50,31,26,39,34
08:55,30,24,37,34
09:00,30,25,37,34
09:05,30,25,36,33
09:10,29,26,36,32
09:15,29,25,36,32
09:20,28,26,37,31
09:25,27,25,36,31
09:30,26,24,34,30
09:35,25,25,33,28
09:40,24,24,31,27
09:45,23,24,31,28
09:50,23,23,30,27
09:55,22,24,29,26
10:00,22,24,29,27
10:05,23,24,29,29
10:10,23,24,31,31
10:15,24,23,30,32
10:20,24,24,31,34
10:25,23,26,31,35
10:30,25,27,32,37
10:35,26,27,33,39
10:40,28,27,36,41
10:45,27,27,37,41
10:50,27,27,37,43
10:55,27,28,38,45
11:00,26,28,38,46
11:05,27,27,39,47
11:10,26,29,42,49
11:15,26,30,45,50
11:20,25,31,45,52
11:25,26,35,48,56
11:30,28,37,51,61
11:35,31,38,55,63
11:40,34,40,60,66
11:45,36,43,65,70
11:50,39,44,66,75
11:55,41,47,67,81
12:00,46,50,69,85
12:05,49,52,72,87
12:10,52,55,74,91
12:15,52,59,75,97
12:20,53,63,75,100
12:25,55,66,75,104
12:30,56,70,75,106
12:35,57,70,76,107
12:40,57,74,78,109
12:45,57,75,79,112
12:50,60,78,80,110
12:55,63,79,79,106
13:00,64,79,80,104
13:05,64,79,79,103
13:10,65,78,79,102
13:15,64,81,78,95
13:20,63,81,75,93
13:25,63,79,73,87
13:30,61,77,71,84
13:35,59,75,68,81
13:40,60,73,66,79
13:45,61,72,63,74
13:50,61,71,62,70
13:55,62,67,57,70
14:00,62,63,54,64
14:05,60,62,50,62
14:10,58,60,47,58
14:15,55,57,46,55
14:20,53,55,43,50
14:25,51,50,39,46
14:30,48,47,36,41
14:35,44,44,34,37
14:40,43,40,31,34
14:45,42,38,30,31
14:50,40,35,26,30
14:55,39,33,23,28
15:00,36,30,21,27
15:05,33,29,20,24
15:10,32,27,17,22
15:15,29,26,16,22
15:20,27,24,16,21
15:25,25,22,15,20
15:30,22,21,15,18
15:35,20,19,15,16
15:40,19,18,14,16
15:45,16,15,12,14
15:50,13,12,11,12
15:55,11,9,10,9
16:00,7,7,7,9
16:05,9,9,9,10
16:10,12,11,12,13
16:15,14,13,14,15
16:20,16,16,16,18
16:25,17,16,17,19
16:30,19,17,17,22
16:35,20,17,19,23
16:40,21,18,21,24
16:45,23,20,23,26
16:50,23,21,23,28
16:55,24,21,26,30
17:00,27,22,28,34
17:05,28,21,29,36
17:10,29,23,32,38
17:15,32,26,33,41
17:20,35,27,35,43
17:25,35,28,38,46
17:30,39,30,43,49
17:35,42,32,45,51
17:40,43,33,49,53
17:45,46,37,54,56
17:50,47,38,60,59
17:55,50,38,66,60
18:00,52,41,72,63
18:05,56,43,77,66
18:10,59,45,80,68
18:15,61,48,84,70
18:20,64,50,88,71
18:25,66,52,91,72
18:30,66,54,92,72
18:35,67,55,93,76
18:40,72,57,92,78
18:45,73,58,91,77
18:50,75,60,93,76
18:55,76,61,92,77
19:00,76,62,92,78
07:00,77,62,91,78
07:05,78,61,91,79
07:10,79,63,90,75
07:15,76,62,90,73
07:20,75,61,89,70
07:25,71,60,86,70
07:30,70,60,84,67
07:35,69,59,82,63
07:40,68,57,80,60
07:45,67,57,76,56
07:50,66,57,74,52
07:55,62,56,70,48
08:00,58,57,68,47
08:05,56,54,62,44
08:10,53,52,59,40
08:15,50,51,54,38
08:20,46,49,51,36
08:25,43,49,47,34
08:30,40,47,42,32
08:35,38,45,39,31
08:40,37,43,37,31
08:45,36,44,36,30
08:50,35,44,35,30
08:55,34,42,34,30
09:00,33,43,33,29
09:05,33,42,32,29
09:10,33,41,33,29
09:15,31,41,32,29
09:20,30,39,31,27
09:25,30,36,29,26
09:30,29,34,28,25
09:35,29,34,27,24
09:40,28,32,26,24
09:45,28,31,25,24
09:50,27,29,25,24
09:55,26,29,25,23
10:00,27,28,25,24
10:05,27,28,25,25
10:10,27,29,25,26
10:15,27,28,26,26
10:20,26,28,26,26
10:25,25,28,27,26
10:30,26,30,28,27
10:35,27,30,28,28
10:40,27,31,25,28
10:45,26,31,25,29
10:50,26,31,24,29
10:55,26,31,23,30
11:00,26,32,23,31
11:05,27,34,23,32
11:10,28,34,22,34
11:15,27,36,22,36
11:20,28,36,24,39
11:25,30,40,25,41
11:30,32,41,26,44
11:35,34,45,28,48
11:40,36,47,31,53
11:45,36,50,33,60
11:50,38,53,37,64
11:55,41,57,39,68
12:00,43,62,45,71
12:05,45,65,50,76
12:10,47,69,53,80
12:15,49,70,58,87
12:20,51,74,61,89
12:25,52,76,63,92
12:30,55,78,68,97
12:35,56,79,74,101
12:40,56,78,74,106
12:45,58,80,77,109
12:50,60,79,81,110
12:55,59,77,81,109
13:00,62,75,83,112
13:05,64,74,84,111
13:10,64,75,84,107
13:15,65,74,83,104
13:20,67,74,81,102
13:25,66,72,82,100
13:30,68,71,83,99
13:35,68,73,83,96
13:40,64,71,80,94
13:45,63,68,79,88
13:50,61,63,78,87
13:55,59,60,77,85
14:00,57,56,77,79
14:05,57,52,75,75
14:10,51,48,69,71
14:15,49,44,65,67
14:20,49,41,64,61
14:25,48,39,60,59
14:30,46,38,57,53
14:35,44,35,54,50
14:40,43,32,51,46
14:45,38,31,46,43
14:50,36,28,45,39
14:55,35,26,43,36
15:00,33,24,40,33
15:05,30,22,39,31
15:10,27,20,34,30
15:15,27,19,31,27
15:20,25,20,28,26
15:25,24,18,27,25
15:30,23,17,25,23
15:35,22,16,22,21
15:40,19,13,18,18
15:45,16,11,15,16
15:50,14,8,12,13
15:55,7,9,9,8
16:00,8,12,11,11
16:05,9,14,14,14
16:10,11,17,15,16
16:15,13,19,18,20
16:20,12,20,19,21
16:25,12,21,21,22
16:30,13,20,22,23
16:35,14,21,24,24
16:40,14,21,26,25
16:45,15,22,27,27
16:50,15,23,29,29
16:55,16,26,31,32
17:00,16,26,35,36
17:05,17,28,36,39
17:10,18,32,41,43
17:15,18,34,44,46
17:20,21,37,44,49
17:25,22,40,49,51
17:30,23,41,50,54
17:35,25,41,54,58
17:40,28,43,55,60
17:45,29,44,58,63
17:50,31,44,60,65
17:55,34,46,63,68
18:00,36,48,67,70
18:05,38,50,70,74
18:10,40,52,74,76
18:15,41,55,75,75
18:20,45,58,79,80
18:25,47,61,83,79
18:30,49,62,85,81
18:35,53,62,89,83
18:40,57,61,91,83
18:45,62,60,91,83
18:50,66,59,92,83
18:55,69,60,92,81
19:00,74,61,92,78
07:00,78,62,92,77
07:05,80,61,89,75
07:10,81,60,86,72
07:15,84,60,84,71
07:20,84,61,81,67
07:25,87,62,82,63
07:30,89,60,79,62
07:35,88,58,75,59
07:40,86,54,70,55
07:45,88,55,69,50
07:50,83,53,68,47
07:55,82,50,65,43
08:00,81,48,62,40
08:05,76,46,57,37
08:10,71,44,54,34
08:15,68,41,52,31
08:20,66,41,50,29
08:25,62,38,47,28
08:30,61,36,41,24
08:35,58,37,39,24
08:40,55,37,38,24
08:45,53,36,38,24
08:50,53,36,38,24
08:55,50,36,36,24
09:00,48,35,37,24
09:05,45,34,36,24
09:10,43,34,36,25
09:15,40,33,35,24
09:20,38,32,33,22
09:25,37,32,30,22
09:30,34,30,30,22
09:35,32,29,29,22
09:40,31,28,29,22
09:45,29,28,29,22
09:50,29,29,29,23
09:55,28,29,31,24
10:00,27,29,32,24
10:05,26,30,32,25
10:10,26,32,33,26
10:15,25,33,34,27
10:20,26,35,34,29
10:25,27,37,34,30
10:30,26,38,36,30
10:35,25,37,36,30
10:40,24,40,37,31
10:45,23,42,39,33
10:50,24,41,41,34
10:55,24,45,41,34
11:00,23,46,44,35
11:05,22,48,47,40
11:10,23,50,48,41
11:15,25,54,49,45
11:20,26,54,53,48
11:25,30,55,55,51
11:30,31,59,55,54
11:35,33,60,61,58
11:40,35,64,61,61
11:45,40,66,62,64
11:50,42,69,66,70
11:55,46,73,71,74
12:00,48,76,72,78
12:05,49,79,76,82
12:10,52,78,79,89
12:15,54,80,80,94
12:20,56,80,82,98
12:25,56,80,84,100
12:30,58,78,83,100
12:35,58,77,82,101
12:40,62,78,83,104
12:45,63,76,81,104
12:50,63,76,80,100
12:55,66,75,79,100
13:00,66,73,77,99
13:05,68,70,75,97
13:10,70,69,74,100
13:15,69,65,71,98
13:20,67,61,68,96
13:25,65,58,66,96
13:30,64,54,63,95
13:35,64,50,61,92
13:40,63,47,59,90
13:45,60,45,57,91
13:50,59,42,53,84
13:55,57,40,51,81
14:00,56,37,50,78
14:05,56,35,47,70
14:10,54,34,45,64
14:15,50,32,42,61
14:20,48,29,40,56
14:25,45,28,36,49
14:30,41,25,34,45
14:35,39,22,32,42
14:40,38,21,28,38
14:45,34,19,27,37
14:50,31,18,25,34
14:55,29,17,22,31
15:00,27,17,21,29
15:05,27,15,21,26
15:10,25,15,19,23
15:15,24,15,18,21
15:20,20,14,18,19
15:25,21,14,15,18
15:30,20,14,15,17
15:35,16,11,13,14
15:40,13,10,11,11
15:45,11,8,9,10
